person_id,arrest_id,charge_degree,offense_category,arrest_date_event
162419,9586774,misdemeanor,drug,2014-04-01
67939,9351520,misdemeanor,property,2014-06-12
256881,8195522,misdemeanor,violent,2015-07-06
212874,7637292,misdemeanor,property,2015-12-19
84027,7637306,misdemeanor,property,2015-12-19
542158,8401798,misdemeanor,property,2015-04-25
91481,8130726,misdemeanor,property,2015-07-23
207810,8144762,misdemeanor,violent,2015-07-19
542158,8157349,misdemeanor,property,2015-07-15
670782,8166534,felony,violent,2015-07-13
34896,7982332,misdemeanor,property,2015-09-08
202960,7879850,misdemeanor,drug,2015-10-09
540780,6455123,misdemeanor,violent,2016-11-09
702095,6455738,misdemeanor,property,2016-11-09
703333,6730488,misdemeanor,violent,2016-08-18
206779,6353564,misdemeanor,property,2016-12-10
33253,6484280,felony,property,2016-10-31
706551,6377487,misdemeanor,property,2016-11-29
575555,6920297,misdemeanor,violent,2016-06-24
709462,6798949,misdemeanor,property,2016-07-29
66046,6805539,misdemeanor,drug,2016-07-27
93743,7392722,misdemeanor,property,2016-03-03
91690,6542560,misdemeanor,property,2016-10-13
712738,6814001,misdemeanor,property,2016-07-25
541012,6981666,misdemeanor,violent,2016-06-06
212874,7425165,misdemeanor,property,2016-02-23
131507,6995889,misdemeanor,property,2016-06-01
220893,6386090,misdemeanor,violent,2016-11-27
25523,7012823,misdemeanor,drug,2016-05-26
162419,7017218,misdemeanor,property,2016-05-25
720250,6325787,misdemeanor,property,2016-12-18
262806,7055271,misdemeanor,drug,2016-05-15
721126,7453819,misdemeanor,property,2016-02-18
206779,6680947,felony,property,2016-09-01
228565,7208240,misdemeanor,violent,2016-04-21
724047,7216276,misdemeanor,property,2016-04-19
106675,6861244,misdemeanor,drug,2016-07-10
725268,6889724,misdemeanor,drug,2016-07-05
65387,7256023,misdemeanor,violent,2016-04-09
65387,5269646,misdemeanor,violent,2017-08-31
731121,6046758,misdemeanor,other,2017-03-04
91690,6037971,misdemeanor,property,2017-03-07
306222,5252269,misdemeanor,property,2017-09-04
28614,6045036,misdemeanor,drug,2017-03-05
545503,5233850,misdemeanor,drug,2017-09-07
220893,5138063,misdemeanor,violent,2017-09-22
235227,6072435,misdemeanor,property,2017-02-26
243409,5142809,misdemeanor,property,2017-09-21
736961,6086937,misdemeanor,violent,2017-02-22
540719,6240675,misdemeanor,property,2017-01-13
202960,5894579,misdemeanor,property,2017-04-13
92826,4759494,misdemeanor,property,2017-11-26
742445,5816465,misdemeanor,property,2017-05-03
738991,5168153,misdemeanor,violent,2017-09-17
742996,4599087,misdemeanor,property,2017-12-24
146236,4665527,misdemeanor,violent,2017-12-11
747185,5182981,misdemeanor,property,2017-09-14
570963,6165914,misdemeanor,property,2017-02-03
77082,5603474,misdemeanor,violent,2017-06-22
754085,5633837,felony,property,2017-06-16
755398,5664009,misdemeanor,violent,2017-06-09
207810,5664215,misdemeanor,violent,2017-06-09
196266,5686023,misdemeanor,property,2017-06-03
67939,5695293,misdemeanor,property,2017-06-01
235227,5726487,misdemeanor,property,2017-05-27
98350,5894808,misdemeanor,drug,2017-04-13
220893,6023672,misdemeanor,violent,2017-03-10
220893,6023673,misdemeanor,violent,2017-03-10
598785,3477152,misdemeanor,property,2018-07-07
598785,2689113,misdemeanor,property,2018-11-16
202960,4497116,misdemeanor,property,2018-01-17
134133,4513745,misdemeanor,other,2018-01-14
767053,2667595,misdemeanor,property,2018-11-20
92826,4514795,misdemeanor,property,2018-01-13
207810,4514956,misdemeanor,violent,2018-01-13
207810,3739546,misdemeanor,violent,2018-05-20
220893,4528362,misdemeanor,property,2018-01-11
184560,2775004,misdemeanor,property,2018-10-31
27785,4280859,misdemeanor,property,2018-02-26
92826,3186875,misdemeanor,other,2018-08-12
207810,3243682,misdemeanor,other,2018-08-01
228162,4285956,misdemeanor,violent,2018-02-24
92826,3899449,misdemeanor,other,2018-04-20
545503,3499759,misdemeanor,violent,2018-07-04
785937,3083255,misdemeanor,violent,2018-09-04
539268,3226862,misdemeanor,drug,2018-08-04
265085,3232676,misdemeanor,property,2018-08-03
207810,3232234,misdemeanor,property,2018-08-03
91883,3262662,misdemeanor,other,2018-07-28
131507,3866208,misdemeanor,property,2018-04-26
98350,3989749,misdemeanor,other,2018-04-06
260781,4001852,misdemeanor,property,2018-04-04
213172,2570576,misdemeanor,property,2018-12-10
184560,2790886,misdemeanor,property,2018-10-29
276664,3016429,misdemeanor,violent,2018-09-15
306374,4456365,misdemeanor,violent,2018-01-24
260781,1247761,misdemeanor,other,2019-07-24
306374,1310553,misdemeanor,property,2019-07-12
207810,1521450,misdemeanor,violent,2019-06-02
742629,1908693,misdemeanor,violent,2019-04-11
77082,2100281,misdemeanor,property,2019-03-09
207810,2415965,misdemeanor,other,2019-01-10
77082,1891070,misdemeanor,other,2019-04-14
742629,1058639,misdemeanor,property,2019-08-30
27249,1228588,misdemeanor,property,2019-07-28
92636,1409478,misdemeanor,property,2019-06-24
555837,1466650,misdemeanor,property,2019-06-12
539268,1534559,misdemeanor,property,2019-05-30
555286,1564049,misdemeanor,property,2019-05-26
260781,2296603,misdemeanor,property,2019-02-03
103801,11450174,misdemeanor,drug,2012-06-21
92254,11464318,misdemeanor,violent,2012-06-16
98350,11206394,felony,other,2012-09-14
555837,11305595,misdemeanor,violent,2012-08-11
93743,11346673,misdemeanor,other,2012-07-28
106675,11349816,misdemeanor,drug,2012-07-27
91724,11349722,misdemeanor,other,2012-07-27
84027,11352828,misdemeanor,other,2012-07-26
103801,11546070,felony,property,2012-05-22
332271,11573628,misdemeanor,drug,2012-05-12
93743,11337251,misdemeanor,other,2012-08-01
66046,11118403,felony,violent,2012-10-15
93743,11424214,misdemeanor,other,2012-06-30
33253,10560920,felony,property,2013-05-05
84027,10723579,misdemeanor,drug,2013-03-09
145687,10740887,felony,property,2013-03-03
65964,10011576,misdemeanor,drug,2013-11-13
586087,10234818,felony,violent,2013-08-24
98350,10311123,misdemeanor,other,2013-07-31
98350,10343640,misdemeanor,drug,2013-07-19
235227,10799642,misdemeanor,drug,2013-02-11
239629,10888153,misdemeanor,drug,2013-01-09
66046,10070530,felony,property,2013-10-23
231083,10070522,misdemeanor,drug,2013-10-23
598785,10070048,misdemeanor,other,2013-10-23
704623,10374347,felony,violent,2013-07-09
33253,9863287,felony,property,2013-12-24
93743,10385400,misdemeanor,drug,2013-07-04
235227,10423855,misdemeanor,drug,2013-06-21
92826,9655744,misdemeanor,other,2014-03-08
106675,9664170,felony,drug,2014-03-06
316053,9667599,felony,violent,2014-03-05
184900,8898229,misdemeanor,drug,2014-11-12
101770,9121859,misdemeanor,property,2014-08-27
84027,9139201,misdemeanor,drug,2014-08-21
92826,9829024,misdemeanor,property,2014-01-06
162419,9440643,felony,drug,2014-05-21
637495,9036262,felony,violent,2014-09-23
92826,9488255,misdemeanor,property,2014-05-04
162419,9223160,felony,drug,2014-07-24
92826,9501669,misdemeanor,property,2014-04-29
239629,8787305,misdemeanor,drug,2014-12-20
173473,9592452,misdemeanor,property,2014-03-29
3664742,9599248,felony,drug,2014-03-27
311707,8822956,misdemeanor,drug,2014-12-09
13592,8849187,felony,property,2014-11-28
92826,7900899,misdemeanor,property,2015-10-02
94941,7915552,misdemeanor,property,2015-09-28
98350,8408310,felony,violent,2015-04-23
316053,8437202,felony,violent,2015-04-16
667567,8399320,misdemeanor,property,2015-04-27
306222,8293373,misdemeanor,drug,2015-06-03
213172,7626618,misdemeanor,violent,2015-12-23
670471,7664674,misdemeanor,other,2015-12-11
670782,7678240,misdemeanor,property,2015-12-09
92254,8692170,misdemeanor,property,2015-01-26
542158,8104307,misdemeanor,property,2015-07-31
92826,8713862,misdemeanor,other,2015-01-17
323098,8189876,felony,property,2015-07-08
84027,8205226,felony,drug,2015-07-01
92826,8583905,misdemeanor,other,2015-02-27
316053,7947411,misdemeanor,drug,2015-09-17
231083,8762137,misdemeanor,violent,2015-01-01
27558,7965288,misdemeanor,property,2015-09-11
65387,7987931,felony,property,2015-09-05
243409,7994926,misdemeanor,property,2015-09-03
91690,8230123,misdemeanor,property,2015-06-23
202960,7824354,misdemeanor,violent,2015-10-25
316053,8236047,misdemeanor,drug,2015-06-21
316053,8452096,felony,violent,2015-04-11
667567,6835425,misdemeanor,property,2016-07-18
416390,6349926,misdemeanor,other,2016-12-12
65964,6725060,misdemeanor,drug,2016-08-20
228688,6479185,misdemeanor,property,2016-11-01
98350,6788370,misdemeanor,other,2016-08-02
212874,6920047,misdemeanor,drug,2016-06-24
92826,6292883,misdemeanor,property,2016-12-30
27785,6511575,misdemeanor,property,2016-10-21
709771,6515921,misdemeanor,drug,2016-10-20
234366,6947298,misdemeanor,property,2016-06-15
66046,6947576,misdemeanor,property,2016-06-15
243705,6532455,felony,property,2016-10-17
712318,6570894,felony,drug,2016-10-04
72764,6624982,felony,property,2016-09-18
3667430,6638873,felony,violent,2016-09-14
716080,6651028,misdemeanor,violent,2016-09-10
717027,6303916,felony,other,2016-12-26
228688,6386145,misdemeanor,other,2016-11-27
106675,6671035,misdemeanor,drug,2016-09-05
92254,6417469,misdemeanor,property,2016-11-16
98350,7047374,misdemeanor,other,2016-05-17
242203,6329547,felony,drug,2016-12-16
251820,6442129,felony,violent,2016-11-14
212874,7184393,misdemeanor,violent,2016-04-29
542158,6837789,misdemeanor,drug,2016-07-16
65387,7194627,felony,violent,2016-04-26
65387,7200737,misdemeanor,other,2016-04-23
670782,7255049,misdemeanor,property,2016-04-10
33253,7277173,felony,property,2016-04-04
173473,7552078,misdemeanor,property,2016-01-16
198393,5083273,felony,violent,2017-10-02
146410,5935381,misdemeanor,property,2017-04-03
234366,5049055,misdemeanor,violent,2017-10-09
100614,5111848,misdemeanor,property,2017-09-27
540719,6268753,misdemeanor,other,2017-01-07
98350,5733959,misdemeanor,drug,2017-05-25
196266,5370074,misdemeanor,other,2017-08-11
65964,5376894,felony,violent,2017-08-10
260781,5768372,misdemeanor,other,2017-05-16
34896,6275350,misdemeanor,drug,2017-01-05
91481,5776005,misdemeanor,violent,2017-05-14
540719,6287712,misdemeanor,other,2017-01-02
67939,5475688,misdemeanor,drug,2017-07-21
670782,4573028,felony,violent,2017-12-31
741080,5811982,misdemeanor,drug,2017-05-04
311707,6106630,misdemeanor,other,2017-02-16
67939,6234087,felony,violent,2017-01-16
3668762,5918533,felony,violent,2017-04-07
239629,5577949,misdemeanor,drug,2017-06-29
92826,5504431,misdemeanor,other,2017-07-15
306222,4934361,misdemeanor,property,2017-10-29
749038,5834411,felony,violent,2017-04-28
670782,4976249,misdemeanor,violent,2017-10-21
750540,6170652,misdemeanor,violent,2017-02-02
65387,6179507,misdemeanor,other,2017-01-31
106675,5603691,misdemeanor,drug,2017-06-22
712318,6183928,felony,drug,2017-01-30
266457,5222987,felony,drug,2017-09-10
69593,5229233,felony,property,2017-09-08
540315,5238488,misdemeanor,drug,2017-09-06
756222,5942633,felony,property,2017-03-31
92826,5959563,misdemeanor,property,2017-03-29
540780,5695116,misdemeanor,violent,2017-06-01
265085,5972032,misdemeanor,other,2017-03-26
92826,6220497,misdemeanor,other,2017-01-19
213172,6009424,felony,violent,2017-03-15
670782,2872315,felony,violent,2018-10-12
586087,4497239,misdemeanor,other,2018-01-17
260781,3065619,misdemeanor,property,2018-09-06
230959,3128626,misdemeanor,violent,2018-08-25
94941,4434854,felony,property,2018-01-28
122092,648768,misdemeanor,drug,2019-11-20
265085,585642,misdemeanor,drug,2019-12-03
767053,671882,felony,violent,2019-11-15
243705,711591,felony,violent,2019-11-07
220893,1528444,felony,violent,2019-05-31
92826,884133,misdemeanor,other,2019-10-02
92826,978959,misdemeanor,other,2019-09-14
91883,4035913,misdemeanor,property,2020-07-23
243705,3938266,misdemeanor,other,2020-07-17
265085,228337,misdemeanor,drug,2020-02-17
91883,4067151,misdemeanor,property,2020-08-05
184900,38229,misdemeanor,property,2020-04-16
93743,20443,misdemeanor,drug,2020-04-28
265085,5327001,misdemeanor,other,2020-09-10
92826,10551772,misdemeanor,other,2020-12-24
555837,1716358,misdemeanor,property,2020-05-18
98350,237530,misdemeanor,violent,2020-02-14
539268,3347947,misdemeanor,property,2020-07-03
213172,4908678,felony,violent,2020-08-30
184560,7866408,misdemeanor,violent,2020-10-31
32779,4905613,misdemeanor,violent,2020-08-27
750540,4020920,misdemeanor,violent,2020-07-20
1335744,8776749,misdemeanor,drug,2014-12-24
13665,506151,felony,violent,2019-12-18
319551,8677814,misdemeanor,property,2020-11-19
66936,9517416,misdemeanor,drug,2014-04-23
342986,8067184,felony,violent,2015-08-12
69058,7720314,misdemeanor,violent,2015-11-25
1352734,3461223,misdemeanor,other,2018-07-11
1352734,3461222,misdemeanor,other,2018-07-11
721126,5141923,misdemeanor,property,2017-09-21
1412544,5055826,misdemeanor,other,2017-10-06
522552,5789022,felony,other,2017-05-10
416390,5871973,felony,violent,2017-04-19
15930,1211759,misdemeanor,other,2019-07-31
344444,10700802,misdemeanor,property,2013-03-17
323098,9860467,misdemeanor,property,2013-12-26
126282,10423298,felony,other,2013-06-21
1335744,9289784,misdemeanor,drug,2014-07-02
253477,7657804,misdemeanor,violent,2015-12-14
69058,7844635,misdemeanor,drug,2015-10-19
69058,7851136,misdemeanor,property,2015-10-16
323098,7578393,misdemeanor,property,2016-01-11
522552,6457126,misdemeanor,violent,2016-11-08
1337598,7012299,misdemeanor,property,2016-05-26
230959,6309944,misdemeanor,property,2016-12-22
1411167,6042314,misdemeanor,property,2017-03-06
320631,6053595,misdemeanor,property,2017-03-02
320631,5780391,misdemeanor,property,2017-05-12
721126,6090764,misdemeanor,property,2017-02-21
1241445,6090770,misdemeanor,property,2017-02-21
1348192,5474682,misdemeanor,property,2017-07-21
60273,5598779,misdemeanor,violent,2017-06-23
69058,5346059,misdemeanor,drug,2017-08-16
72764,6199287,misdemeanor,property,2017-01-25
1347952,4556922,misdemeanor,violent,2018-01-04
69058,3051482,misdemeanor,property,2018-09-09
1352780,3403451,misdemeanor,violent,2018-07-19
1335744,2635310,misdemeanor,drug,2018-11-27
78499,4314675,misdemeanor,violent,2018-02-19
1348192,4323469,misdemeanor,violent,2018-02-16
55112,1826912,misdemeanor,drug,2019-04-25
92636,2057331,misdemeanor,property,2019-03-15
522552,830832,felony,other,2019-10-12
69058,10658321,misdemeanor,violent,2013-04-01
69058,8904401,misdemeanor,drug,2014-11-10
1335744,9151543,misdemeanor,drug,2014-08-17
66936,9585502,felony,drug,2014-04-01
69058,7920523,misdemeanor,violent,2015-09-25
258315,8709407,felony,property,2015-01-20
342986,8324547,felony,violent,2015-05-22
126282,8758070,misdemeanor,other,2015-01-04
69058,7961377,misdemeanor,other,2015-09-12
522552,8239067,misdemeanor,drug,2015-06-19
69058,6888647,misdemeanor,other,2016-07-05
69058,6693430,misdemeanor,violent,2016-08-29
1335744,7407381,felony,violent,2016-02-28
1337603,7012302,misdemeanor,drug,2016-05-26
1137620,6304200,misdemeanor,other,2016-12-25
725268,7236521,misdemeanor,property,2016-04-14
725268,7276324,misdemeanor,property,2016-04-04
320631,6270658,felony,property,2017-01-06
1241445,6085694,misdemeanor,property,2017-02-22
69058,6095057,misdemeanor,violent,2017-02-20
555286,5396058,felony,property,2017-08-07
1335744,5163291,felony,property,2017-09-18
1335744,6148186,misdemeanor,property,2017-02-07
57732,5844042,felony,violent,2017-04-26
1352734,5598626,misdemeanor,other,2017-06-23
416390,5979305,felony,violent,2017-03-23
69058,4434373,misdemeanor,other,2018-01-28
69058,2682232,felony,violent,2018-11-17
9102,4560594,felony,violent,2018-01-03
1348192,1790885,misdemeanor,other,2019-05-02
65964,1886597,misdemeanor,property,2019-04-15
13665,583531,felony,violent,2019-12-03
2003,18093,misdemeanor,drug,2020-04-29
33016,11103213,misdemeanor,drug,2012-10-19
33016,10183853,misdemeanor,drug,2013-09-11
3000544,10671137,misdemeanor,property,2013-03-27
3007259,10830036,misdemeanor,drug,2013-01-30
555837,10830108,misdemeanor,violent,2013-01-30
720250,8614734,misdemeanor,property,2015-02-18
720250,8378024,misdemeanor,property,2015-05-05
33016,6443817,misdemeanor,property,2016-11-13
3074655,6891149,misdemeanor,property,2016-07-04
33633,6777468,misdemeanor,property,2016-08-05
33633,6730229,misdemeanor,property,2016-08-18
33633,6730230,misdemeanor,property,2016-08-18
27249,6478530,misdemeanor,property,2016-11-01
222575,7407574,misdemeanor,other,2016-02-28
33633,6588540,felony,property,2016-09-28
33633,6588539,misdemeanor,property,2016-09-28
33633,6984344,misdemeanor,property,2016-06-04
1337603,7000981,misdemeanor,drug,2016-05-31
3088723,7026991,misdemeanor,property,2016-05-22
3071637,7029380,misdemeanor,property,2016-05-21
74829,6401332,misdemeanor,property,2016-11-21
1301547,6673313,misdemeanor,drug,2016-09-03
3054080,6676974,misdemeanor,property,2016-09-02
1189790,6847236,misdemeanor,violent,2016-07-14
3097517,5155450,misdemeanor,property,2017-09-19
3098802,5984092,misdemeanor,property,2017-03-22
34599,5382130,misdemeanor,property,2017-08-09
34599,5382131,misdemeanor,property,2017-08-09
3102375,5741406,misdemeanor,property,2017-05-23
101916,4860635,misdemeanor,property,2017-11-07
720250,5815718,misdemeanor,property,2017-05-03
24904,6139100,misdemeanor,drug,2017-02-09
91718,6139374,misdemeanor,property,2017-02-09
778647,5273684,misdemeanor,property,2017-08-30
3097517,5189569,misdemeanor,violent,2017-09-13
3000544,5013819,misdemeanor,drug,2017-10-15
91718,6174394,misdemeanor,property,2017-02-01
77608,5015043,misdemeanor,property,2017-10-14
101916,5297231,misdemeanor,property,2017-08-25
3071637,5853067,misdemeanor,property,2017-04-23
3071637,5672065,misdemeanor,property,2017-06-07
720250,5705381,misdemeanor,property,2017-05-30
91718,5705461,misdemeanor,property,2017-05-30
27382,5872507,misdemeanor,property,2017-04-19
220893,5975565,misdemeanor,property,2017-03-24
736961,6023299,misdemeanor,violent,2017-03-10
77608,4199387,misdemeanor,property,2018-03-12
251820,4329979,misdemeanor,property,2018-02-15
300361,2563302,misdemeanor,property,2018-12-11
